Created At,Ticket ID,Team,Priority,Resolution Hours,Reopened
2025-10-07,TKT-52024,Billing,Medium,47.0,0
2025-10-07,TKT-52025,Billing,Medium,52.4,0
2025-10-07,TKT-52026,Billing,Low,3.3,0
2025-10-08,TKT-52027,Onboarding,Medium,3.5,0
2025-10-08,TKT-52028,Onboarding,Low,24.6,0
2025-10-08,TKT-52029,Platform,Urgent,20.1,0
2025-10-08,TKT-52030,Billing,Low,37.0,0
2025-10-08,TKT-52031,Onboarding,Low,10.6,0
2025-10-08,TKT-52032,Data,Low,14.2,0
2025-10-08,TKT-52033,Billing,High,11.0,0
2025-10-08,TKT-52034,Billing,Low,7.5,1
2025-10-08,TKT-52035,Platform,Medium,10.1,0
2025-10-08,TKT-52036,Platform,Medium,5.6,0
2025-10-09,TKT-52037,Platform,Low,11.1,0
2025-10-09,TKT-52038,Data,Low,27.5,0
2025-10-09,TKT-52039,Platform,Medium,29.3,0
2025-10-09,TKT-52040,Data,Urgent,6.7,0
2025-10-09,TKT-52041,Platform,Low,19.1,0
2025-10-09,TKT-52042,Onboarding,High,5.4,0
2025-10-09,TKT-52043,Data,Low,11.0,0
2025-10-09,TKT-52044,Platform,Medium,17.3,0
2025-10-09,TKT-52045,Billing,Urgent,4.7,0
2025-10-09,TKT-52046,Onboarding,Medium,11.3,0
2025-10-09,TKT-52047,Billing,Urgent,4.4,0
2025-10-10,TKT-52048,Platform,Medium,22.2,0
2025-10-10,TKT-52049,Billing,High,6.4,0
2025-10-10,TKT-52050,Onboarding,Low,21.1,0
2025-10-10,TKT-52051,Onboarding,Medium,6.1,1
2025-10-10,TKT-52052,Billing,Low,8.8,0
2025-10-10,TKT-52053,Billing,Low,6.7,0
2025-10-10,TKT-52054,Onboarding,Low,15.5,0
2025-10-10,TKT-52055,Billing,Low,23.9,0
2025-10-10,TKT-52056,Onboarding,Low,26.4,0
2025-10-10,TKT-52057,Data,Low,25.5,0
2025-10-10,TKT-52058,Platform,Medium,6.2,0
2025-10-11,TKT-52059,Platform,Low,8.1,1
2025-10-11,TKT-52060,Billing,Medium,35.9,1
2025-10-11,TKT-52061,Platform,Low,8.8,0
2025-10-11,TKT-52062,Platform,Low,11.3,0
2025-10-11,TKT-52063,Onboarding,Urgent,20.8,0
2025-10-11,TKT-52064,Data,Low,15.4,0
2025-10-11,TKT-52065,Platform,High,2.4,0
2025-10-11,TKT-52066,Platform,Low,11.6,1
2025-10-11,TKT-52067,Platform,Medium,31.7,0
2025-10-12,TKT-52068,Platform,Low,13.9,0
2025-10-12,TKT-52069,Onboarding,High,24.7,1
2025-10-12,TKT-52070,Onboarding,Low,7.5,0
2025-10-13,TKT-52071,Data,High,4.5,0
2025-10-13,TKT-52072,Billing,Low,13.7,0
2025-10-13,TKT-52073,Platform,Low,11.7,0
2025-10-13,TKT-52074,Onboarding,Low,8.0,0
2025-10-13,TKT-52075,Billing,Medium,15.3,1
2025-10-13,TKT-52076,Platform,Medium,2.8,0
2025-10-13,TKT-52077,Billing,High,18.8,0
2025-10-13,TKT-52078,Billing,Medium,7.3,0
2025-10-14,TKT-52079,Onboarding,Low,18.0,0
2025-10-14,TKT-52080,Platform,Medium,10.1,1
2025-10-14,TKT-52081,Billing,Medium,1.5,0
2025-10-14,TKT-52082,Platform,Low,13.0,0
2025-10-14,TKT-52083,Onboarding,High,15.1,0
2025-10-14,TKT-52084,Platform,High,4.9,0
2025-10-14,TKT-52085,Platform,Low,22.3,0
2025-10-14,TKT-52086,Platform,High,23.8,0
2025-10-15,TKT-52087,Platform,Low,21.4,0
2025-10-15,TKT-52088,Platform,Low,5.7,0
2025-10-15,TKT-52089,Data,Low,7.8,0
2025-10-15,TKT-52090,Billing,Urgent,27.7,0
2025-10-15,TKT-52091,Data,High,9.8,0
2025-10-15,TKT-52092,Onboarding,High,10.3,1
2025-10-15,TKT-52093,Platform,Low,5.1,0
2025-10-15,TKT-52094,Billing,Low,1.2,0
2025-10-16,TKT-52095,Onboarding,High,10.6,0
2025-10-16,TKT-52096,Data,Low,25.8,0
2025-10-16,TKT-52097,Billing,Medium,15.0,0
2025-10-17,TKT-52098,Platform,Medium,14.4,0
2025-10-17,TKT-52099,Platform,Medium,33.2,0
2025-10-17,TKT-52100,Data,Low,15.5,0
2025-10-17,TKT-52101,Platform,Urgent,25.0,0
2025-10-17,TKT-52102,Data,Medium,4.4,0
2025-10-17,TKT-52103,Platform,Medium,6.5,0
2025-10-18,TKT-52104,Data,Medium,10.0,0
2025-10-18,TKT-52105,Platform,High,21.8,0
2025-10-18,TKT-52106,Platform,Medium,2.2,0
2025-10-18,TKT-52107,Onboarding,Medium,8.3,0
2025-10-19,TKT-52108,Platform,Low,6.3,0
2025-10-19,TKT-52109,Platform,Low,35.6,0
2025-10-19,TKT-52110,Platform,Medium,17.1,0
2025-10-19,TKT-52111,Data,Medium,38.3,0
2025-10-19,TKT-52112,Billing,High,4.9,0
2025-10-19,TKT-52113,Platform,Low,8.9,0
2025-10-19,TKT-52114,Platform,Urgent,10.0,0
2025-10-20,TKT-52115,Billing,Low,14.2,0
2025-10-20,TKT-52116,Data,Low,12.8,0
2025-10-20,TKT-52117,Platform,High,3.6,0
2025-10-20,TKT-52118,Platform,High,28.9,0
2025-10-20,TKT-52119,Onboarding,Medium,9.9,0
2025-10-20,TKT-52120,Data,High,28.5,0
2025-10-20,TKT-52121,Platform,High,20.0,0
2025-10-21,TKT-52122,Onboarding,High,16.6,0
2025-10-21,TKT-52123,Onboarding,Low,24.1,0
2025-10-21,TKT-52124,Platform,Urgent,4.4,0
2025-10-21,TKT-52125,Platform,Low,23.3,0
2025-10-21,TKT-52126,Data,Low,19.6,0
2025-10-21,TKT-52127,Platform,Low,28.6,1
2025-10-22,TKT-52128,Data,Urgent,22.6,0
2025-10-22,TKT-52129,Platform,High,15.2,0
2025-10-22,TKT-52130,Billing,Medium,1.5,0
2025-10-22,TKT-52131,Onboarding,Urgent,2.0,0
2025-10-22,TKT-52132,Billing,High,10.5,0
2025-10-23,TKT-52133,Onboarding,Medium,1.7,0
2025-10-23,TKT-52134,Billing,Medium,13.8,0
2025-10-23,TKT-52135,Platform,Medium,38.2,0
2025-10-23,TKT-52136,Billing,Low,17.3,0
2025-10-23,TKT-52137,Platform,Low,8.9,0
2025-10-23,TKT-52138,Platform,Medium,15.1,0
2025-10-23,TKT-52139,Platform,Low,14.1,0
2025-10-23,TKT-52140,Billing,High,17.3,0
2025-10-24,TKT-52141,Data,Low,3.5,0
2025-10-24,TKT-52142,Onboarding,High,8.4,0
2025-10-24,TKT-52143,Billing,Medium,3.5,0
2025-10-24,TKT-52144,Onboarding,Low,20.3,0
2025-10-24,TKT-52145,Data,High,18.7,0
2025-10-24,TKT-52146,Platform,High,8.7,0
2025-10-24,TKT-52147,Platform,Low,2.5,0
2025-10-24,TKT-52148,Billing,Low,3.4,0
2025-10-24,TKT-52149,Platform,High,17.9,0
2025-10-24,TKT-52150,Billing,High,11.4,0
2025-10-24,TKT-52151,Billing,High,5.4,0
2025-10-25,TKT-52152,Platform,Low,11.8,0
2025-10-25,TKT-52153,Data,High,23.6,0
2025-10-25,TKT-52154,Onboarding,Low,4.0,0
2025-10-25,TKT-52155,Onboarding,High,7.8,0
2025-10-25,TKT-52156,Billing,Medium,19.9,0
2025-10-26,TKT-52157,Onboarding,High,2.8,0
2025-10-26,TKT-52158,Data,Low,7.8,0
2025-10-26,TKT-52159,Onboarding,Medium,25.7,0
2025-10-26,TKT-52160,Platform,Medium,6.1,0
2025-10-26,TKT-52161,Data,Low,5.3,0
2025-10-26,TKT-52162,Billing,High,20.0,0
2025-10-26,TKT-52163,Platform,Low,16.3,0
2025-10-27,TKT-52164,Onboarding,Medium,4.5,0
2025-10-27,TKT-52165,Onboarding,High,7.3,0
2025-10-27,TKT-52166,Platform,Medium,5.0,0
2025-10-27,TKT-52167,Billing,High,23.6,0
2025-10-27,TKT-52168,Platform,Medium,11.1,0
2025-10-27,TKT-52169,Platform,Low,26.3,0
2025-10-27,TKT-52170,Platform,High,3.3,0
2025-10-27,TKT-52171,Platform,Urgent,4.8,1
2025-10-27,TKT-52172,Billing,Low,14.3,0
2025-10-27,TKT-52173,Billing,Low,8.7,0
2025-10-28,TKT-52174,Billing,Medium,38.9,0
2025-10-28,TKT-52175,Platform,High,3.2,0
2025-10-28,TKT-52176,Platform,High,10.2,0
2025-10-28,TKT-52177,Platform,Urgent,20.7,0
2025-10-28,TKT-52178,Platform,Low,14.7,1
2025-10-28,TKT-52179,Billing,Urgent,0.7,0
2025-10-28,TKT-52180,Platform,High,9.5,0
2025-10-29,TKT-52181,Platform,Medium,12.1,0
2025-10-29,TKT-52182,Data,Low,4.3,1
2025-10-29,TKT-52183,Billing,Low,39.8,0
2025-10-29,TKT-52184,Platform,Low,3.1,0
2025-10-29,TKT-52185,Onboarding,Low,25.5,0
2025-10-29,TKT-52186,Billing,Low,4.7,0
2025-10-29,TKT-52187,Onboarding,High,16.7,0
2025-10-29,TKT-52188,Platform,Medium,69.1,0
2025-10-29,TKT-52189,Platform,High,24.7,0
2025-10-30,TKT-52190,Platform,Medium,9.5,1
2025-10-30,TKT-52191,Billing,High,11.5,0
2025-10-30,TKT-52192,Data,High,17.1,0
2025-10-30,TKT-52193,Onboarding,Medium,25.5,0
2025-10-30,TKT-52194,Billing,Low,10.7,0
2025-10-30,TKT-52195,Data,Medium,8.0,0
2025-10-31,TKT-52196,Billing,High,61.0,0
2025-10-31,TKT-52197,Onboarding,Low,3.5,0
2025-10-31,TKT-52198,Onboarding,Medium,1.7,0
2025-10-31,TKT-52199,Onboarding,Low,20.4,0
2025-10-31,TKT-52200,Billing,Medium,37.8,0
2025-10-31,TKT-52201,Onboarding,Medium,8.7,0
2025-10-31,TKT-52202,Billing,Low,14.2,0
2025-10-31,TKT-52203,Onboarding,Urgent,6.4,0
2025-10-31,TKT-52204,Billing,Medium,16.1,1
2025-10-31,TKT-52205,Platform,High,17.1,0
2025-10-31,TKT-52206,Onboarding,Medium,16.0,0
2025-11-01,TKT-52207,Platform,High,30.2,0
2025-11-01,TKT-52208,Platform,Medium,17.0,0
2025-11-01,TKT-52209,Platform,Medium,12.4,0
2025-11-01,TKT-52210,Onboarding,Low,9.4,0
2025-11-01,TKT-52211,Platform,Medium,18.0,0
2025-11-01,TKT-52212,Billing,Medium,2.0,0
2025-11-01,TKT-52213,Platform,Medium,49.4,0
2025-11-02,TKT-52214,Billing,High,46.4,0
2025-11-02,TKT-52215,Platform,Medium,15.4,0
2025-11-02,TKT-52216,Billing,Medium,10.4,0
2025-11-02,TKT-52217,Platform,Urgent,7.6,1
2025-11-02,TKT-52218,Onboarding,High,20.1,0
2025-11-02,TKT-52219,Platform,Medium,25.5,0
2025-11-02,TKT-52220,Data,Low,8.2,0
2025-11-02,TKT-52221,Onboarding,Low,12.8,0
2025-11-02,TKT-52222,Platform,Urgent,9.9,1
2025-11-02,TKT-52223,Platform,High,5.3,1
2025-11-02,TKT-52224,Billing,Medium,25.2,0
2025-11-03,TKT-52225,Platform,Medium,3.1,0
2025-11-03,TKT-52226,Onboarding,Low,4.2,1
2025-11-03,TKT-52227,Platform,High,6.5,0
2025-11-03,TKT-52228,Data,High,2.9,0
2025-11-03,TKT-52229,Billing,Medium,8.1,0
2025-11-03,TKT-52230,Billing,Low,5.8,0
2025-11-03,TKT-52231,Data,High,14.3,0
2025-11-04,TKT-52232,Platform,Low,21.9,0
2025-11-04,TKT-52233,Billing,Medium,22.8,0
2025-11-04,TKT-52234,Data,High,25.5,0
2025-11-04,TKT-52235,Billing,Medium,6.5,0
2025-11-04,TKT-52236,Onboarding,Low,11.5,0
2025-11-04,TKT-52237,Platform,High,33.7,0
2025-11-04,TKT-52238,Onboarding,Low,29.1,0
2025-11-04,TKT-52239,Onboarding,Urgent,15.9,0
2025-11-04,TKT-52240,Data,Medium,12.3,0
2025-11-04,TKT-52241,Platform,Low,22.1,0
2025-11-04,TKT-52242,Billing,High,16.7,0
2025-11-04,TKT-52243,Billing,High,17.1,0
2025-11-04,TKT-52244,Onboarding,High,9.3,0
2025-11-05,TKT-52245,Data,Medium,11.6,0
2025-11-05,TKT-52246,Data,Medium,11.6,1
2025-11-05,TKT-52247,Data,Low,41.5,0
2025-11-05,TKT-52248,Onboarding,Low,7.9,0
2025-11-05,TKT-52249,Billing,High,18.4,0
2025-11-05,TKT-52250,Onboarding,Low,8.7,0
2025-11-05,TKT-52251,Platform,Low,9.6,1
2025-11-05,TKT-52252,Billing,Low,7.5,0
2025-11-05,TKT-52253,Billing,High,25.2,0
2025-11-05,TKT-52254,Billing,Low,11.8,0
2025-11-06,TKT-52255,Billing,Low,32.5,1
2025-11-06,TKT-52256,Billing,High,16.9,0
2025-11-06,TKT-52257,Billing,High,11.8,0
2025-11-06,TKT-52258,Platform,Medium,7.0,0
2025-11-06,TKT-52259,Platform,Low,14.8,0
2025-11-06,TKT-52260,Data,Low,23.8,0
2025-11-07,TKT-52261,Billing,High,14.5,0
2025-11-07,TKT-52262,Onboarding,High,13.2,0
2025-11-07,TKT-52263,Data,Low,2.6,0
2025-11-07,TKT-52264,Platform,Medium,39.0,0
2025-11-07,TKT-52265,Data,Urgent,22.0,0
2025-11-08,TKT-52266,Billing,High,11.8,0
2025-11-08,TKT-52267,Platform,Low,2.8,0
2025-11-08,TKT-52268,Onboarding,Medium,19.0,0
2025-11-08,TKT-52269,Platform,Low,10.2,0
2025-11-08,TKT-52270,Billing,Low,10.3,0
2025-11-08,TKT-52271,Onboarding,Low,3.4,0
2025-11-08,TKT-52272,Data,Low,26.8,0
2025-11-08,TKT-52273,Platform,Low,15.3,0
2025-11-09,TKT-52274,Onboarding,Low,11.7,0
2025-11-09,TKT-52275,Billing,High,15.8,1
2025-11-09,TKT-52276,Data,Medium,5.2,0
2025-11-09,TKT-52277,Billing,Medium,17.2,0
2025-11-09,TKT-52278,Platform,Low,2.3,0
2025-11-09,TKT-52279,Platform,High,2.5,0
2025-11-09,TKT-52280,Onboarding,Low,14.4,0
2025-11-09,TKT-52281,Platform,Low,16.0,0
2025-11-10,TKT-52282,Platform,Medium,8.3,0
2025-11-10,TKT-52283,Data,Medium,10.8,0
2025-11-10,TKT-52284,Platform,Medium,12.4,0
2025-11-10,TKT-52285,Platform,Low,6.7,0
2025-11-10,TKT-52286,Platform,Medium,9.1,0
2025-11-10,TKT-52287,Platform,Urgent,6.8,0
2025-11-11,TKT-52288,Billing,Medium,3.5,0
2025-11-11,TKT-52289,Data,Low,30.3,0
2025-11-11,TKT-52290,Billing,Medium,14.8,0
2025-11-11,TKT-52291,Platform,Medium,22.3,0
2025-11-11,TKT-52292,Onboarding,Low,4.9,0
2025-11-11,TKT-52293,Platform,Low,20.6,0
2025-11-11,TKT-52294,Platform,Low,5.0,0
2025-11-11,TKT-52295,Platform,Low,2.3,1
2025-11-12,TKT-52296,Billing,Medium,9.7,0
2025-11-12,TKT-52297,Billing,Low,0.4,0
2025-11-12,TKT-52298,Onboarding,Urgent,11.9,0
2025-11-12,TKT-52299,Onboarding,Low,21.6,0
2025-11-12,TKT-52300,Onboarding,Low,7.8,0
2025-11-13,TKT-52301,Platform,High,33.8,0
2025-11-13,TKT-52302,Onboarding,Low,10.9,1
2025-11-13,TKT-52303,Onboarding,Low,30.3,0
2025-11-13,TKT-52304,Billing,High,13.6,0
2025-11-13,TKT-52305,Billing,Low,14.9,0
2025-11-13,TKT-52306,Data,Medium,11.2,0
2025-11-13,TKT-52307,Data,Urgent,12.2,0
2025-11-13,TKT-52308,Data,Medium,16.4,0
2025-11-14,TKT-52309,Onboarding,High,43.3,0
2025-11-14,TKT-52310,Billing,Medium,5.1,0
2025-11-14,TKT-52311,Billing,Low,11.5,0
2025-11-14,TKT-52312,Onboarding,High,39.4,0
2025-11-14,TKT-52313,Platform,High,27.2,0
2025-11-14,TKT-52314,Onboarding,Low,33.2,0
2025-11-14,TKT-52315,Onboarding,Medium,12.1,0
2025-11-14,TKT-52316,Data,Urgent,10.8,0
2025-11-14,TKT-52317,Billing,Low,11.5,0
2025-11-15,TKT-52318,Data,Medium,9.3,0
2025-11-15,TKT-52319,Data,Urgent,16.6,0
2025-11-15,TKT-52320,Data,Medium,13.0,0
2025-11-15,TKT-52321,Onboarding,Medium,12.3,0
2025-11-16,TKT-52322,Platform,High,14.3,0
2025-11-16,TKT-52323,Billing,Medium,16.0,0
2025-11-16,TKT-52324,Platform,High,9.8,1
2025-11-16,TKT-52325,Data,Medium,17.7,0
2025-11-16,TKT-52326,Onboarding,High,3.7,1
2025-11-16,TKT-52327,Onboarding,Low,7.8,0
2025-11-16,TKT-52328,Platform,Medium,2.9,0
2025-11-16,TKT-52329,Billing,Low,7.1,0
2025-11-16,TKT-52330,Billing,Low,5.1,1
2025-11-16,TKT-52331,Data,High,4.2,0
2025-11-17,TKT-52332,Data,Low,41.5,0
2025-11-17,TKT-52333,Platform,High,21.3,0
2025-11-17,TKT-52334,Billing,Low,29.3,0
2025-11-17,TKT-52335,Platform,Low,28.0,0
2025-11-17,TKT-52336,Platform,Low,12.9,0
2025-11-17,TKT-52337,Onboarding,Urgent,25.5,1
2025-11-18,TKT-52338,Platform,Low,13.0,0
2025-11-18,TKT-52339,Platform,Low,17.9,0
2025-11-18,TKT-52340,Onboarding,Medium,7.3,0
2025-11-18,TKT-52341,Data,Low,9.4,0
2025-11-18,TKT-52342,Platform,Medium,19.6,0
2025-11-18,TKT-52343,Onboarding,Low,42.6,0
2025-11-18,TKT-52344,Data,Medium,10.3,1
2025-11-18,TKT-52345,Platform,Urgent,17.6,0
2025-11-19,TKT-52346,Platform,Medium,10.2,1
2025-11-19,TKT-52347,Platform,High,15.9,0
2025-11-19,TKT-52348,Onboarding,High,5.0,0
2025-11-20,TKT-52349,Platform,Medium,2.8,1
2025-11-20,TKT-52350,Platform,High,13.2,0
2025-11-20,TKT-52351,Billing,Low,2.8,0
2025-11-20,TKT-52352,Billing,Low,11.7,0
2025-11-20,TKT-52353,Platform,Low,24.7,0
2025-11-20,TKT-52354,Platform,Low,8.6,1
2025-11-20,TKT-52355,Billing,Medium,45.8,0
2025-11-20,TKT-52356,Data,Low,21.2,0
2025-11-20,TKT-52357,Data,Low,31.9,1
2025-11-21,TKT-52358,Billing,High,10.0,0
2025-11-21,TKT-52359,Billing,Low,0.9,0
2025-11-21,TKT-52360,Platform,High,16.3,0
2025-11-21,TKT-52361,Billing,Low,18.5,0
2025-11-21,TKT-52362,Platform,Medium,8.0,0
2025-11-21,TKT-52363,Billing,Medium,21.2,0
2025-11-21,TKT-52364,Onboarding,Low,16.5,0
2025-11-22,TKT-52365,Platform,Medium,14.0,0
2025-11-22,TKT-52366,Platform,Medium,4.6,0
2025-11-22,TKT-52367,Platform,Low,6.7,0
2025-11-22,TKT-52368,Data,Medium,15.1,0
2025-11-23,TKT-52369,Platform,Medium,1.4,1
2025-11-23,TKT-52370,Data,Low,13.0,0
2025-11-23,TKT-52371,Billing,Low,32.2,1
2025-11-23,TKT-52372,Onboarding,Urgent,7.4,0
2025-11-23,TKT-52373,Platform,Medium,18.5,0
2025-11-23,TKT-52374,Billing,Medium,8.2,0
2025-11-23,TKT-52375,Data,High,26.0,0
2025-11-23,TKT-52376,Platform,Low,15.7,1
2025-11-24,TKT-52377,Onboarding,Medium,4.1,0
2025-11-24,TKT-52378,Onboarding,Low,7.7,0
2025-11-24,TKT-52379,Platform,High,18.3,0
2025-11-24,TKT-52380,Onboarding,Low,11.1,0
2025-11-24,TKT-52381,Platform,High,39.8,1
2025-11-24,TKT-52382,Onboarding,High,18.4,0
2025-11-24,TKT-52383,Platform,Low,29.5,0
2025-11-24,TKT-52384,Onboarding,Medium,7.5,0
2025-11-24,TKT-52385,Billing,Medium,4.8,0
2025-11-24,TKT-52386,Billing,High,43.3,0
2025-11-25,TKT-52387,Platform,Medium,12.0,0
2025-11-25,TKT-52388,Data,Medium,19.9,1
2025-11-25,TKT-52389,Billing,Medium,25.3,0
2025-11-25,TKT-52390,Data,Urgent,19.5,0
2025-11-25,TKT-52391,Billing,Medium,20.5,0
2025-11-25,TKT-52392,Billing,Medium,6.7,0
2025-11-25,TKT-52393,Data,Medium,16.4,0
2025-11-26,TKT-52394,Platform,Urgent,11.2,0
2025-11-26,TKT-52395,Billing,Medium,24.1,0
2025-11-26,TKT-52396,Onboarding,Low,16.2,0
2025-11-26,TKT-52397,Platform,Medium,5.3,0
2025-11-26,TKT-52398,Onboarding,Low,29.7,0
2025-11-26,TKT-52399,Data,Medium,14.7,0
