Order Date,Order ID,Category,Channel,Units,Revenue
2025-02-26,SO-702008,Apparel,Web,-5,-167.55
2025-02-26,SO-702009,Outdoor,Retail,3,214.02
2025-02-26,SO-702010,Apparel,Web,5,409.3
2025-02-26,SO-702011,Outdoor,Web,4,477.96
2025-02-26,SO-702012,Home,Web,3,377.19
2025-02-27,SO-702013,Electronics,Web,1,21.99
2025-02-27,SO-702014,Home,Marketplace,3,69.18
2025-02-27,SO-702015,Apparel,Web,1,24.67
2025-02-27,SO-702016,Electronics,Web,1,36.78
2025-02-27,SO-702017,Home,Web,2,76.12
2025-02-27,SO-702018,Electronics,Marketplace,-5,-422.25
2025-02-27,SO-702019,Outdoor,Web,2,139.24
2025-02-27,SO-702020,Electronics,Retail,4,573.48
2025-02-28,SO-702021,Electronics,Web,5,453.35
2025-02-28,SO-702022,Apparel,Web,5,455.45
2025-02-28,SO-702023,Home,Retail,5,219.55
2025-02-28,SO-702024,Electronics,Web,3,476.91
2025-02-28,SO-702025,Outdoor,Web,5,177.9
2025-02-28,SO-702026,Apparel,Retail,4,231.56
2025-02-28,SO-702027,Home,Web,3,117.18
2025-03-01,SO-702028,Apparel,Retail,-4,-357.76
2025-03-01,SO-702029,Electronics,Web,4,185.72
2025-03-01,SO-702030,Home,Web,1,48.66
2025-03-01,SO-702031,Outdoor,Web,5,276.2
2025-03-01,SO-702032,Electronics,Retail,3,84.93
2025-03-01,SO-702033,Apparel,Web,5,545.45
2025-03-01,SO-702034,Home,Web,-3,-146.37
2025-03-01,SO-702035,Apparel,Web,2,53.94
2025-03-02,SO-702036,Apparel,Web,3,44.7
2025-03-02,SO-702037,Home,Retail,4,109.8
2025-03-02,SO-702038,Apparel,Marketplace,-1,-72.27
2025-03-02,SO-702039,Apparel,Web,1,45.83
2025-03-02,SO-702040,Electronics,Web,2,191.58
2025-03-02,SO-702041,Apparel,Web,2,40.16
2025-03-03,SO-702042,Apparel,Retail,5,1159.9
2025-03-03,SO-702043,Home,Web,5,131.5
2025-03-03,SO-702044,Apparel,Web,5,627.25
2025-03-03,SO-702045,Outdoor,Web,4,146.44
2025-03-03,SO-702046,Apparel,Retail,3,118.65
2025-03-03,SO-702047,Home,Web,2,124.72
2025-03-03,SO-702048,Apparel,Web,-2,-186.42
2025-03-03,SO-702049,Home,Web,3,248.73
2025-03-03,SO-702050,Outdoor,Web,2,92.36
2025-03-03,SO-702051,Home,Marketplace,5,307.65
2025-03-04,SO-702052,Apparel,Web,2,204.68
2025-03-04,SO-702053,Home,Web,3,193.35
2025-03-04,SO-702054,Home,Web,5,277.85
2025-03-04,SO-702055,Home,Web,4,183.76
2025-03-04,SO-702056,Home,Web,4,88.2
2025-03-04,SO-702057,Electronics,Web,5,339.4
2025-03-04,SO-702058,Apparel,Marketplace,4,450.48
2025-03-04,SO-702059,Home,Web,1,91.63
2025-03-04,SO-702060,Electronics,Marketplace,3,223.74
2025-03-05,SO-702061,Home,Web,3,216.51
2025-03-05,SO-702062,Electronics,Web,4,192.04
2025-03-05,SO-702063,Outdoor,Web,5,115.6
2025-03-05,SO-702064,Home,Marketplace,1,62.39
2025-03-05,SO-702065,Apparel,Retail,1,53.98
2025-03-05,SO-702066,Electronics,Web,3,219.48
2025-03-05,SO-702067,Apparel,Web,4,167.12
2025-03-06,SO-702068,Apparel,Web,5,292.35
2025-03-06,SO-702069,Electronics,Web,3,254.97
2025-03-06,SO-702070,Apparel,Web,1,58.04
2025-03-06,SO-702071,Outdoor,Web,3,236.04
2025-03-06,SO-702072,Apparel,Marketplace,5,79.6
2025-03-06,SO-702073,Apparel,Marketplace,4,692.2
2025-03-06,SO-702074,Apparel,Web,-2,-105.56
2025-03-06,SO-702075,Electronics,Retail,1,52.48
2025-03-06,SO-702076,Apparel,Web,1,50.56
2025-03-07,SO-702077,Apparel,Web,3,67.86
2025-03-07,SO-702078,Apparel,Web,3,93.57
2025-03-07,SO-702079,Electronics,Marketplace,3,263.97
2025-03-07,SO-702080,Apparel,Retail,3,352.86
2025-03-07,SO-702081,Electronics,Marketplace,1,59.46
2025-03-07,SO-702082,Home,Marketplace,4,275.04
2025-03-07,SO-702083,Outdoor,Marketplace,4,138.28
2025-03-07,SO-702084,Outdoor,Marketplace,1,32.05
2025-03-07,SO-702085,Apparel,Web,3,326.34
2025-03-07,SO-702086,Electronics,Marketplace,1,98.74
2025-03-08,SO-702087,Apparel,Web,1,125.5
2025-03-08,SO-702088,Home,Web,1,22.35
2025-03-08,SO-702089,Apparel,Marketplace,1,51.67
2025-03-08,SO-702090,Apparel,Web,5,100.1
2025-03-08,SO-702091,Apparel,Retail,3,148.44
2025-03-08,SO-702092,Apparel,Web,4,431.6
2025-03-08,SO-702093,Home,Web,1,150.35
2025-03-09,SO-702094,Outdoor,Web,5,122.7
2025-03-09,SO-702095,Home,Marketplace,2,189.06
2025-03-09,SO-702096,Outdoor,Web,3,114.12
2025-03-09,SO-702097,Electronics,Marketplace,5,514.4
2025-03-09,SO-702098,Electronics,Marketplace,3,113.25
2025-03-09,SO-702099,Outdoor,Retail,2,44.18
2025-03-09,SO-702100,Electronics,Web,4,153.92
2025-03-09,SO-702101,Electronics,Web,1,49.85
2025-03-09,SO-702102,Apparel,Retail,4,370.12
2025-03-09,SO-702103,Electronics,Web,1,32.57
2025-03-10,SO-702104,Apparel,Web,-1,-32.7
2025-03-10,SO-702105,Outdoor,Web,4,248.24
2025-03-10,SO-702106,Apparel,Marketplace,1,95.3
2025-03-10,SO-702107,Outdoor,Web,3,66.24
2025-03-10,SO-702108,Apparel,Web,4,287.64
2025-03-11,SO-702109,Electronics,Web,3,306.84
2025-03-11,SO-702110,Apparel,Web,5,293.75
2025-03-11,SO-702111,Electronics,Web,3,321.0
2025-03-11,SO-702112,Electronics,Web,1,72.68
2025-03-11,SO-702113,Apparel,Retail,2,99.44
2025-03-11,SO-702114,Apparel,Retail,1,76.54
2025-03-11,SO-702115,Electronics,Web,2,291.04
2025-03-11,SO-702116,Outdoor,Web,2,107.06
2025-03-11,SO-702117,Outdoor,Web,1,85.37
2025-03-12,SO-702118,Electronics,Retail,1,58.78
2025-03-12,SO-702119,Electronics,Web,4,291.48
2025-03-12,SO-702120,Electronics,Web,4,399.76
2025-03-12,SO-702121,Apparel,Marketplace,2,132.16
2025-03-12,SO-702122,Electronics,Web,-2,-157.42
2025-03-12,SO-702123,Apparel,Web,5,669.0
2025-03-12,SO-702124,Apparel,Marketplace,3,54.72
2025-03-13,SO-702125,Apparel,Web,1,85.67
2025-03-13,SO-702126,Apparel,Web,4,109.72
2025-03-13,SO-702127,Home,Web,1,37.48
2025-03-13,SO-702128,Apparel,Marketplace,4,436.12
2025-03-13,SO-702129,Apparel,Web,1,125.75
2025-03-13,SO-702130,Apparel,Web,2,447.4
2025-03-14,SO-702131,Electronics,Web,2,157.72
2025-03-14,SO-702132,Outdoor,Web,3,191.55
2025-03-14,SO-702133,Apparel,Web,1,72.77
2025-03-14,SO-702134,Home,Web,2,40.16
2025-03-14,SO-702135,Apparel,Web,4,236.16
2025-03-14,SO-702136,Home,Web,4,351.48
2025-03-14,SO-702137,Outdoor,Retail,1,81.48
2025-03-14,SO-702138,Outdoor,Marketplace,5,143.4
2025-03-14,SO-702139,Outdoor,Marketplace,1,34.62
2025-03-14,SO-702140,Home,Retail,1,160.31
2025-03-14,SO-702141,Apparel,Web,2,100.76
2025-03-15,SO-702142,Outdoor,Retail,5,386.6
2025-03-15,SO-702143,Electronics,Retail,3,218.58
2025-03-15,SO-702144,Home,Web,3,137.49
2025-03-15,SO-702145,Electronics,Retail,4,222.8
2025-03-15,SO-702146,Home,Web,5,258.95
2025-03-15,SO-702147,Apparel,Retail,5,415.25
2025-03-15,SO-702148,Outdoor,Web,1,75.91
2025-03-15,SO-702149,Home,Retail,1,72.57
2025-03-16,SO-702150,Outdoor,Web,4,248.52
2025-03-16,SO-702151,Outdoor,Web,4,154.6
2025-03-16,SO-702152,Apparel,Marketplace,5,210.25
2025-03-16,SO-702153,Home,Web,1,37.21
2025-03-16,SO-702154,Electronics,Retail,2,44.98
2025-03-16,SO-702155,Apparel,Web,1,69.65
2025-03-16,SO-702156,Home,Retail,2,269.24
2025-03-17,SO-702157,Home,Web,1,56.65
2025-03-17,SO-702158,Apparel,Web,2,171.98
2025-03-17,SO-702159,Electronics,Marketplace,3,187.44
2025-03-17,SO-702160,Apparel,Web,2,95.02
2025-03-17,SO-702161,Apparel,Retail,5,549.05
2025-03-17,SO-702162,Electronics,Marketplace,4,639.28
2025-03-17,SO-702163,Electronics,Web,3,78.75
2025-03-17,SO-702164,Apparel,Marketplace,5,318.1
2025-03-17,SO-702165,Home,Web,1,70.93
2025-03-18,SO-702166,Apparel,Web,5,439.6
2025-03-18,SO-702167,Apparel,Retail,2,129.18
2025-03-18,SO-702168,Apparel,Web,1,169.41
2025-03-18,SO-702169,Electronics,Marketplace,-3,-135.42
2025-03-18,SO-702170,Apparel,Web,5,384.5
2025-03-18,SO-702171,Electronics,Web,3,405.24
2025-03-18,SO-702172,Home,Web,3,276.36
2025-03-18,SO-702173,Outdoor,Web,2,218.98
2025-03-19,SO-702174,Electronics,Web,4,93.56
2025-03-19,SO-702175,Apparel,Web,5,185.9
2025-03-19,SO-702176,Home,Marketplace,4,461.04
2025-03-19,SO-702177,Outdoor,Web,-1,-129.46
2025-03-19,SO-702178,Apparel,Web,2,113.96
2025-03-20,SO-702179,Apparel,Web,2,155.0
2025-03-20,SO-702180,Home,Web,-3,-728.07
2025-03-20,SO-702181,Home,Marketplace,1,96.88
2025-03-20,SO-702182,Apparel,Web,3,108.78
2025-03-20,SO-702183,Electronics,Web,5,109.7
2025-03-20,SO-702184,Outdoor,Web,5,232.65
2025-03-21,SO-702185,Outdoor,Marketplace,5,376.45
2025-03-21,SO-702186,Home,Retail,4,772.76
2025-03-21,SO-702187,Outdoor,Marketplace,4,549.88
2025-03-21,SO-702188,Outdoor,Retail,2,123.42
2025-03-21,SO-702189,Electronics,Web,-3,-112.11
2025-03-21,SO-702190,Electronics,Web,1,6.85
2025-03-21,SO-702191,Electronics,Web,1,36.69
2025-03-21,SO-702192,Apparel,Marketplace,5,507.8
2025-03-21,SO-702193,Apparel,Marketplace,3,160.11
2025-03-21,SO-702194,Home,Web,-3,-445.44
2025-03-22,SO-702195,Outdoor,Retail,3,163.2
2025-03-22,SO-702196,Apparel,Web,4,183.96
2025-03-22,SO-702197,Home,Retail,3,61.92
2025-03-22,SO-702198,Apparel,Web,2,80.72
2025-03-22,SO-702199,Home,Marketplace,5,437.85
2025-03-22,SO-702200,Home,Web,1,102.68
2025-03-22,SO-702201,Apparel,Retail,1,7.64
2025-03-23,SO-702202,Home,Web,3,260.64
2025-03-23,SO-702203,Home,Marketplace,2,57.36
2025-03-23,SO-702204,Apparel,Web,2,140.9
2025-03-23,SO-702205,Electronics,Marketplace,1,78.11
2025-03-23,SO-702206,Outdoor,Web,4,372.68
2025-03-23,SO-702207,Outdoor,Web,1,60.72
2025-03-23,SO-702208,Electronics,Marketplace,2,160.92
2025-03-23,SO-702209,Electronics,Web,2,138.7
2025-03-23,SO-702210,Outdoor,Web,3,71.22
2025-03-24,SO-702211,Apparel,Web,4,522.04
2025-03-24,SO-702212,Electronics,Web,4,276.68
2025-03-24,SO-702213,Apparel,Web,5,378.85
2025-03-24,SO-702214,Electronics,Marketplace,2,239.22
2025-03-25,SO-702215,Home,Marketplace,5,290.4
2025-03-25,SO-702216,Home,Web,4,250.08
2025-03-25,SO-702217,Electronics,Retail,-4,-611.36
2025-03-25,SO-702218,Apparel,Web,2,40.92
2025-03-25,SO-702219,Apparel,Marketplace,1,66.28
2025-03-25,SO-702220,Home,Web,3,347.25
2025-03-25,SO-702221,Apparel,Web,2,208.62
2025-03-25,SO-702222,Apparel,Marketplace,1,210.72
2025-03-25,SO-702223,Home,Retail,5,579.05
2025-03-25,SO-702224,Apparel,Marketplace,4,438.24
2025-03-25,SO-702225,Electronics,Web,1,94.96
2025-03-25,SO-702226,Electronics,Marketplace,4,482.2
2025-03-26,SO-702227,Outdoor,Web,5,537.6
2025-03-26,SO-702228,Home,Web,4,168.24
2025-03-26,SO-702229,Apparel,Marketplace,5,197.55
2025-03-26,SO-702230,Electronics,Marketplace,3,364.59
2025-03-26,SO-702231,Electronics,Marketplace,5,248.95
2025-03-26,SO-702232,Apparel,Retail,4,278.72
2025-03-26,SO-702233,Home,Retail,1,26.68
2025-03-26,SO-702234,Apparel,Web,3,210.06
2025-03-27,SO-702235,Apparel,Retail,1,50.43
2025-03-27,SO-702236,Outdoor,Web,2,99.96
2025-03-27,SO-702237,Outdoor,Marketplace,1,53.1
2025-03-27,SO-702238,Apparel,Marketplace,-3,-249.18
2025-03-27,SO-702239,Home,Retail,2,47.08
2025-03-27,SO-702240,Electronics,Marketplace,1,34.93
2025-03-27,SO-702241,Home,Marketplace,1,75.79
2025-03-27,SO-702242,Outdoor,Retail,4,297.96
2025-03-27,SO-702243,Home,Marketplace,3,220.68
2025-03-27,SO-702244,Outdoor,Marketplace,5,420.85
2025-03-28,SO-702245,Electronics,Web,1,126.09
2025-03-28,SO-702246,Apparel,Web,4,161.0
2025-03-28,SO-702247,Home,Web,1,25.46
2025-03-28,SO-702248,Electronics,Marketplace,4,164.28
2025-03-28,SO-702249,Electronics,Marketplace,3,314.73
2025-03-28,SO-702250,Home,Retail,5,279.1
2025-03-28,SO-702251,Electronics,Web,2,165.84
2025-03-28,SO-702252,Outdoor,Web,5,409.0
2025-03-28,SO-702253,Outdoor,Web,2,77.26
2025-03-28,SO-702254,Home,Web,1,43.54
2025-03-28,SO-702255,Home,Retail,2,100.06
2025-03-29,SO-702256,Apparel,Marketplace,4,139.32
2025-03-29,SO-702257,Apparel,Marketplace,5,220.45
2025-03-29,SO-702258,Home,Web,3,49.11
2025-03-29,SO-702259,Outdoor,Web,1,92.18
2025-03-29,SO-702260,Home,Web,3,795.84
2025-03-29,SO-702261,Outdoor,Web,5,166.5
2025-03-30,SO-702262,Home,Marketplace,2,30.08
2025-03-30,SO-702263,Home,Marketplace,5,110.85
2025-03-30,SO-702264,Home,Marketplace,4,92.48
2025-03-30,SO-702265,Outdoor,Retail,2,75.08
2025-03-30,SO-702266,Apparel,Web,2,69.62
2025-03-30,SO-702267,Apparel,Web,5,118.45
2025-03-31,SO-702268,Apparel,Web,4,107.76
2025-03-31,SO-702269,Electronics,Web,4,501.44
2025-03-31,SO-702270,Apparel,Retail,3,140.13
2025-03-31,SO-702271,Home,Retail,3,460.17
2025-03-31,SO-702272,Apparel,Marketplace,1,57.35
2025-03-31,SO-702273,Outdoor,Web,5,122.3
2025-04-01,SO-702274,Home,Web,3,400.53
2025-04-01,SO-702275,Electronics,Retail,3,248.37
2025-04-01,SO-702276,Apparel,Retail,5,163.4
2025-04-01,SO-702277,Electronics,Retail,1,28.34
2025-04-01,SO-702278,Outdoor,Web,2,179.34
2025-04-01,SO-702279,Electronics,Web,3,85.56
2025-04-01,SO-702280,Apparel,Web,1,83.08
2025-04-01,SO-702281,Outdoor,Retail,3,277.08
2025-04-01,SO-702282,Electronics,Web,-2,-113.74
2025-04-01,SO-702283,Apparel,Retail,3,660.09
2025-04-01,SO-702284,Apparel,Web,2,85.34
2025-04-02,SO-702285,Home,Web,-4,-446.76
2025-04-02,SO-702286,Apparel,Web,5,344.2
2025-04-02,SO-702287,Apparel,Web,-2,-147.96
2025-04-02,SO-702288,Home,Web,2,257.72
2025-04-02,SO-702289,Apparel,Web,2,170.5
2025-04-03,SO-702290,Apparel,Retail,4,301.76
2025-04-03,SO-702291,Apparel,Marketplace,5,206.55
2025-04-03,SO-702292,Apparel,Web,5,278.65
2025-04-03,SO-702293,Electronics,Retail,1,98.25
2025-04-03,SO-702294,Apparel,Marketplace,3,265.86
2025-04-03,SO-702295,Electronics,Web,5,320.25
2025-04-03,SO-702296,Outdoor,Marketplace,4,545.6
2025-04-03,SO-702297,Apparel,Retail,-1,-33.56
2025-04-03,SO-702298,Electronics,Web,3,214.41
2025-04-04,SO-702299,Electronics,Web,4,428.64
2025-04-04,SO-702300,Home,Web,1,24.69
2025-04-04,SO-702301,Home,Web,-4,-57.24
2025-04-04,SO-702302,Electronics,Web,1,15.62
2025-04-05,SO-702303,Apparel,Web,5,423.4
2025-04-05,SO-702304,Home,Web,2,439.12
2025-04-05,SO-702305,Electronics,Marketplace,1,126.5
2025-04-05,SO-702306,Electronics,Web,3,38.76
2025-04-05,SO-702307,Home,Marketplace,3,244.08
2025-04-05,SO-702308,Apparel,Web,4,55.2
2025-04-06,SO-702309,Electronics,Web,5,362.6
2025-04-06,SO-702310,Apparel,Marketplace,5,217.3
2025-04-06,SO-702311,Outdoor,Retail,5,294.55
2025-04-06,SO-702312,Electronics,Web,5,395.5
2025-04-06,SO-702313,Home,Web,4,335.4
2025-04-06,SO-702314,Home,Marketplace,5,178.15
2025-04-07,SO-702315,Apparel,Web,3,528.45
2025-04-08,SO-702316,Apparel,Web,1,64.59
2025-04-08,SO-702317,Home,Web,5,280.05
2025-04-08,SO-702318,Apparel,Web,2,39.56
2025-04-08,SO-702319,Apparel,Web,1,20.93
2025-04-08,SO-702320,Apparel,Web,1,87.31
2025-04-08,SO-702321,Home,Marketplace,2,423.92
2025-04-08,SO-702322,Apparel,Web,1,52.32
2025-04-08,SO-702323,Home,Web,3,180.09
2025-04-08,SO-702324,Electronics,Marketplace,-4,-346.24
2025-04-09,SO-702325,Home,Marketplace,4,270.76
2025-04-09,SO-702326,Apparel,Web,2,94.78
2025-04-09,SO-702327,Apparel,Web,1,79.49
2025-04-09,SO-702328,Electronics,Marketplace,3,307.26
2025-04-09,SO-702329,Electronics,Web,1,34.08
2025-04-09,SO-702330,Electronics,Web,1,139.51
2025-04-10,SO-702331,Electronics,Retail,-3,-127.53
2025-04-10,SO-702332,Electronics,Marketplace,3,108.09
2025-04-10,SO-702333,Outdoor,Web,1,79.93
2025-04-10,SO-702334,Outdoor,Web,1,36.54
2025-04-10,SO-702335,Outdoor,Web,3,75.09
2025-04-10,SO-702336,Home,Web,2,163.84
2025-04-10,SO-702337,Outdoor,Web,3,200.64
2025-04-10,SO-702338,Home,Web,4,181.04
2025-04-10,SO-702339,Apparel,Web,1,70.62
2025-04-11,SO-702340,Home,Web,2,95.24
2025-04-11,SO-702341,Electronics,Marketplace,2,114.66
2025-04-11,SO-702342,Home,Web,-1,-39.41
2025-04-11,SO-702343,Electronics,Retail,1,30.44
2025-04-11,SO-702344,Home,Marketplace,4,257.0
2025-04-11,SO-702345,Home,Marketplace,1,40.66
2025-04-11,SO-702346,Apparel,Web,4,132.16
2025-04-12,SO-702347,Electronics,Web,3,558.42
2025-04-12,SO-702348,Home,Marketplace,-5,-161.0
2025-04-12,SO-702349,Home,Web,1,48.3
2025-04-12,SO-702350,Apparel,Marketplace,3,208.5
2025-04-12,SO-702351,Apparel,Web,2,312.16
2025-04-12,SO-702352,Home,Marketplace,5,268.7
2025-04-12,SO-702353,Apparel,Web,4,359.56
2025-04-13,SO-702354,Home,Web,2,72.26
2025-04-13,SO-702355,Outdoor,Web,5,105.3
2025-04-13,SO-702356,Home,Retail,2,197.28
2025-04-13,SO-702357,Apparel,Marketplace,1,131.25
2025-04-13,SO-702358,Outdoor,Marketplace,5,387.9
2025-04-13,SO-702359,Electronics,Marketplace,-4,-334.48
2025-04-13,SO-702360,Apparel,Web,2,236.98
2025-04-13,SO-702361,Outdoor,Web,5,319.4
2025-04-13,SO-702362,Electronics,Web,-4,-727.56
2025-04-14,SO-702363,Home,Marketplace,4,683.32
2025-04-14,SO-702364,Electronics,Web,4,526.08
2025-04-14,SO-702365,Home,Marketplace,1,64.48
2025-04-14,SO-702366,Electronics,Web,1,49.28
2025-04-14,SO-702367,Electronics,Retail,1,26.32
2025-04-14,SO-702368,Outdoor,Web,1,26.0
2025-04-14,SO-702369,Home,Web,-1,-143.04
2025-04-14,SO-702370,Apparel,Web,1,70.84
2025-04-14,SO-702371,Home,Marketplace,4,131.8
2025-04-15,SO-702372,Apparel,Marketplace,-3,-62.19
2025-04-15,SO-702373,Home,Web,1,30.32
2025-04-15,SO-702374,Home,Marketplace,5,418.05
2025-04-15,SO-702375,Home,Marketplace,1,91.34
2025-04-15,SO-702376,Apparel,Marketplace,3,397.29
2025-04-15,SO-702377,Electronics,Web,4,566.44
2025-04-15,SO-702378,Apparel,Web,5,183.85
2025-04-16,SO-702379,Apparel,Marketplace,1,112.79
2025-04-16,SO-702380,Home,Marketplace,2,112.86
2025-04-16,SO-702381,Home,Marketplace,4,325.32
2025-04-16,SO-702382,Apparel,Web,1,52.29
2025-04-16,SO-702383,Electronics,Web,3,406.05
2025-04-16,SO-702384,Apparel,Marketplace,5,327.0
2025-04-16,SO-702385,Outdoor,Marketplace,4,426.56
2025-04-16,SO-702386,Outdoor,Marketplace,-5,-72.9
2025-04-16,SO-702387,Outdoor,Web,3,361.95
2025-04-17,SO-702388,Apparel,Web,3,316.26
2025-04-17,SO-702389,Outdoor,Web,5,479.45
2025-04-17,SO-702390,Home,Retail,3,134.82
2025-04-17,SO-702391,Outdoor,Web,-1,-103.73
2025-04-17,SO-702392,Outdoor,Web,2,121.02
2025-04-17,SO-702393,Home,Retail,1,110.25
2025-04-17,SO-702394,Home,Marketplace,3,319.17
2025-04-17,SO-702395,Home,Web,4,160.2
2025-04-18,SO-702396,Electronics,Marketplace,3,131.82
2025-04-18,SO-702397,Apparel,Web,2,211.16
2025-04-18,SO-702398,Electronics,Web,4,144.68
2025-04-18,SO-702399,Outdoor,Web,2,96.58
2025-04-18,SO-702400,Home,Web,5,207.85
2025-04-18,SO-702401,Home,Web,1,20.88
2025-04-18,SO-702402,Apparel,Marketplace,4,177.48
2025-04-18,SO-702403,Apparel,Web,5,219.85
2025-04-18,SO-702404,Apparel,Web,3,41.94
2025-04-19,SO-702405,Electronics,Web,3,57.57
2025-04-19,SO-702406,Electronics,Retail,3,208.44
2025-04-19,SO-702407,Electronics,Web,5,150.7
2025-04-19,SO-702408,Electronics,Marketplace,3,429.27
2025-04-19,SO-702409,Apparel,Web,2,253.96
2025-04-20,SO-702410,Electronics,Marketplace,3,138.06
2025-04-20,SO-702411,Electronics,Marketplace,5,98.45
2025-04-21,SO-702412,Electronics,Web,-5,-70.3
2025-04-21,SO-702413,Apparel,Web,1,101.57
2025-04-21,SO-702414,Outdoor,Web,3,233.04
2025-04-21,SO-702415,Apparel,Retail,2,113.24
2025-04-21,SO-702416,Apparel,Web,5,61.55
2025-04-21,SO-702417,Home,Marketplace,3,395.22
2025-04-21,SO-702418,Apparel,Web,-5,-302.6
2025-04-22,SO-702419,Home,Marketplace,2,155.5
2025-04-22,SO-702420,Electronics,Marketplace,5,190.3
2025-04-22,SO-702421,Apparel,Web,2,41.88
2025-04-22,SO-702422,Electronics,Marketplace,3,77.46
2025-04-22,SO-702423,Home,Web,3,294.9
2025-04-22,SO-702424,Home,Marketplace,-3,-159.54
2025-04-22,SO-702425,Home,Marketplace,2,189.66
2025-04-23,SO-702426,Home,Web,2,132.32
2025-04-23,SO-702427,Electronics,Web,3,273.15
2025-04-23,SO-702428,Home,Retail,-4,-129.8
2025-04-23,SO-702429,Home,Marketplace,1,39.19
2025-04-23,SO-702430,Apparel,Marketplace,2,69.8
2025-04-23,SO-702431,Outdoor,Marketplace,4,516.6
2025-04-24,SO-702432,Electronics,Retail,4,379.4
2025-04-24,SO-702433,Electronics,Web,1,51.42
2025-04-24,SO-702434,Electronics,Web,4,213.56
2025-04-24,SO-702435,Apparel,Marketplace,4,162.92
2025-04-24,SO-702436,Outdoor,Marketplace,1,34.06
2025-04-24,SO-702437,Apparel,Marketplace,4,191.16
2025-04-24,SO-702438,Electronics,Web,-5,-24.25
2025-04-24,SO-702439,Home,Web,2,111.2
2025-04-24,SO-702440,Apparel,Retail,4,55.56
2025-04-24,SO-702441,Home,Marketplace,2,130.86
2025-04-25,SO-702442,Home,Marketplace,3,69.51
2025-04-25,SO-702443,Electronics,Retail,2,123.44
2025-04-25,SO-702444,Apparel,Web,5,226.45
2025-04-25,SO-702445,Apparel,Marketplace,5,221.65
2025-04-25,SO-702446,Home,Marketplace,1,23.12
2025-04-26,SO-702447,Electronics,Web,2,188.74
2025-04-26,SO-702448,Apparel,Web,2,116.08
2025-04-26,SO-702449,Electronics,Marketplace,1,102.28
2025-04-26,SO-702450,Home,Marketplace,5,312.5
2025-04-26,SO-702451,Apparel,Retail,4,584.56
2025-04-26,SO-702452,Home,Marketplace,2,195.72
2025-04-26,SO-702453,Electronics,Web,1,90.82
2025-04-26,SO-702454,Home,Web,3,331.77
2025-04-26,SO-702455,Electronics,Retail,3,177.33
2025-04-27,SO-702456,Home,Web,1,48.93
2025-04-27,SO-702457,Home,Web,3,253.35
2025-04-27,SO-702458,Outdoor,Web,4,83.8
2025-04-27,SO-702459,Apparel,Web,1,60.49
2025-04-27,SO-702460,Home,Web,3,358.17
2025-04-27,SO-702461,Electronics,Marketplace,4,106.36
2025-04-27,SO-702462,Apparel,Marketplace,5,290.85
2025-04-27,SO-702463,Apparel,Web,5,316.6
2025-04-27,SO-702464,Electronics,Web,-1,-37.1
2025-04-28,SO-702465,Outdoor,Web,3,265.92
2025-04-28,SO-702466,Apparel,Retail,1,76.17
2025-04-28,SO-702467,Apparel,Web,5,102.5
2025-04-28,SO-702468,Apparel,Marketplace,5,120.05
2025-04-28,SO-702469,Home,Retail,2,207.1
2025-04-28,SO-702470,Home,Retail,4,249.52
2025-04-29,SO-702471,Electronics,Web,4,245.52
2025-04-29,SO-702472,Home,Marketplace,-5,-300.65
2025-04-29,SO-702473,Electronics,Web,5,190.95
2025-04-29,SO-702474,Electronics,Web,3,165.12
2025-04-29,SO-702475,Home,Web,1,51.3
2025-04-29,SO-702476,Apparel,Web,5,373.0
2025-04-29,SO-702477,Electronics,Retail,2,69.76
2025-04-30,SO-702478,Home,Web,5,538.6
2025-04-30,SO-702479,Outdoor,Web,1,44.36
2025-04-30,SO-702480,Outdoor,Web,5,262.8
2025-04-30,SO-702481,Electronics,Retail,3,347.4
2025-04-30,SO-702482,Electronics,Web,5,426.05
2025-04-30,SO-702483,Electronics,Web,4,364.48
2025-05-01,SO-702484,Electronics,Marketplace,2,66.5
2025-05-01,SO-702485,Home,Marketplace,3,140.22
2025-05-01,SO-702486,Outdoor,Retail,5,401.05
2025-05-01,SO-702487,Apparel,Web,5,406.9
2025-05-01,SO-702488,Apparel,Retail,5,702.3
2025-05-01,SO-702489,Apparel,Web,4,283.48
2025-05-01,SO-702490,Outdoor,Web,5,601.95
2025-05-02,SO-702491,Electronics,Marketplace,2,196.34
2025-05-02,SO-702492,Outdoor,Marketplace,4,88.52
2025-05-02,SO-702493,Electronics,Web,3,125.94
2025-05-02,SO-702494,Apparel,Marketplace,4,64.48
2025-05-03,SO-702495,Home,Retail,3,80.55
2025-05-03,SO-702496,Home,Web,1,41.1
2025-05-03,SO-702497,Electronics,Web,5,343.65
2025-05-03,SO-702498,Apparel,Marketplace,4,385.8
2025-05-03,SO-702499,Home,Retail,5,119.15
2025-05-03,SO-702500,Apparel,Web,5,328.1
2025-05-04,SO-702501,Outdoor,Marketplace,5,333.85
2025-05-04,SO-702502,Apparel,Web,3,215.88
2025-05-04,SO-702503,Home,Retail,4,78.08
2025-05-04,SO-702504,Outdoor,Web,2,169.74
2025-05-04,SO-702505,Electronics,Marketplace,5,487.85
2025-05-04,SO-702506,Home,Marketplace,5,725.6
2025-05-04,SO-702507,Apparel,Web,4,342.28
2025-05-04,SO-702508,Apparel,Marketplace,5,218.7
2025-05-05,SO-702509,Outdoor,Retail,2,119.82
2025-05-05,SO-702510,Electronics,Marketplace,5,211.45
